Date,Open,High,Low,Close,Underlying Value
2022-09-01,1023.0,1106.0,949.0,1025.0,17542.8
2022-09-02,1039.0,1090.0,1005.0,1005.0,17539.45
2022-09-05,1089.0,1089.0,920.5,920.5,17665.8
2022-09-06,921.0,1018.0,914.0,957.0,17655.6
2022-09-07,1021.0,1044.0,966.0,982.0,17624.4
2022-09-08,904.5,939.0,860.0,860.0,17798.75
2022-09-09,790.0,830.0,763.0,819.3,17833.35
2022-09-12,770.2,774.0,702.55,738.9,17936.35
2022-09-13,692.0,692.0,650.0,656.2,18070.05
2022-09-14,790.0,790.0,650.0,710.55,18003.75
2022-09-15,669.05,802.0,659.05,783.85,17877.4
2022-09-16,862.05,1051.95,850.0,1026.9,17530.85
2022-09-19,1034.0,1085.0,935.9,990.6,17622.25
2022-09-20,814.6,847.0,766.95,821.65,17816.25
2022-09-21,834.15,936.0,817.05,891.15,17718.35
2022-09-22,962.0,1030.0,875.0,941.85,17629.8
2022-09-23,999.95,1214.0,993.45,1188.6,17327.35
2022-09-26,1369.05,1461.0,1326.0,1433.9,17016.3
2022-09-27,1350.0,1518.0,1325.0,1459.8,17007.4
2022-09-28,1594.0,1608.15,1458.0,1595.6,16858.6
2022-09-29,1475.0,1690.0,1461.8,1685.95,16818.1
2022-09-30,1699.6,1699.6,1354.5,1413.5,17094.35
2022-10-03,1470.8,1612.15,1440.0,1612.15,16887.35
2022-10-04,1393.65,1393.65,1232.0,1240.55,17274.3
2022-10-06,1133.8,1196.95,1114.5,1194.5,17331.8
2022-10-07,1222.0,1247.75,1173.0,1189.55,17314.65
2022-10-10,1365.7,1428.95,1250.0,1288.85,17241.0
2022-10-11,1319.0,1522.65,1300.05,1493.65,16983.55
2022-10-12,1497.55,1519.45,1370.0,1376.25,17123.6
2022-10-13,1409.45,1523.3,1405.4,1480.35,17014.35
2022-10-14,1190.0,1295.8,1135.35,1282.8,17185.7
2022-10-17,1289.95,1359.85,1170.05,1183.9,17311.8
2022-10-18,1051.2,1057.3,974.0,993.85,17486.95
2022-10-19,968.25,1030.0,914.95,1004.95,17512.25
2022-10-20,1075.0,1090.0,948.0,969.4,17563.95
2022-10-21,911.0,989.5,852.35,951.35,17576.3
2022-10-25,769.2,858.0,757.05,846.95,17656.35
2022-10-27,725.5,825.5,719.55,759.35,17736.95
2022-10-28,740.05,759.2,674.1,712.05,17786.8
2022-10-31,618.25,618.25,523.0,529.2,18012.2
2022-11-01,455.0,485.0,407.9,418.25,18145.4
2022-11-03,535.1,543.0,457.55,469.05,18052.7
2022-11-04,457.3,500.0,380.05,407.85,18117.15
2022-11-07,385.0,455.05,323.75,341.1,18202.8
2022-11-09,296.0,395.0,286.05,369.75,18157.0
2022-11-10,424.45,508.0,410.05,454.1,18028.2
2022-11-11,316.0,336.0,194.95,204.9,18349.7
2022-11-14,199.85,228.05,178.2,218.7,18329.15
2022-11-15,211.95,237.25,145.0,157.3,18403.4
2022-11-16,166.85,196.6,144.0,158.65,18409.65
2022-11-17,189.85,209.3,134.6,183.95,18343.9
2022-11-18,162.0,269.7,151.75,187.55,18307.65
2022-11-21,238.6,350.3,238.6,317.8,18159.95
2022-11-22,285.0,335.2,213.05,227.1,18244.2
2022-11-23,169.2,237.8,162.9,213.0,18267.25
2022-11-24,187.95,204.75,12.4,33.05,18484.1
