Date,Open,High,Low,Close,Underlying Value
2022-07-29,17160.0,17320.1,17160.0,17304.55,17158.25
2022-08-01,17424.75,17499.9,17298.55,17487.6,17340.05
2022-08-02,17434.55,17519.85,17350.0,17463.05,17345.45
2022-08-03,17465.0,17538.85,17355.45,17507.35,17388.15
2022-08-04,17579.1,17610.0,17294.05,17493.75,17382.0
2022-08-05,17520.0,17613.8,17476.35,17525.85,17397.5
2022-08-08,17520.8,17683.5,17488.85,17662.35,17525.1
2022-08-10,17670.05,17686.2,17564.2,17662.15,17534.75
2022-08-11,17800.0,17849.65,17751.55,17789.35,17659.0
2022-08-12,17800.0,17857.0,17728.2,17819.25,17698.15
2022-08-16,17924.95,17971.0,17884.85,17961.6,17825.25
2022-08-17,18050.0,18104.8,17981.3,18090.4,17944.25
2022-08-18,18029.35,18131.8,17992.15,18104.85,17956.5
2022-08-19,18109.0,18111.25,17857.45,17897.95,17758.45
2022-08-22,17850.1,17850.1,17620.0,17641.05,17490.7
2022-08-23,17501.05,17781.5,17501.05,17737.9,17577.5
2022-08-24,17725.35,17770.0,17641.6,17757.35,17604.95
2022-08-25,17790.0,17877.1,17600.4,17656.1,17522.45
2022-08-26,17700.0,17815.0,17663.35,17710.3,17558.9
2022-08-29,17335.85,17493.2,17136.65,17425.8,17312.9
2022-08-30,17497.95,17894.95,17497.9,17876.25,17759.3
2022-09-01,17610.0,17790.7,17542.3,17638.65,17542.8
2022-09-02,17672.45,17713.55,17551.0,17618.1,17539.45
2022-09-05,17698.65,17774.8,17601.6,17759.65,17665.8
2022-09-06,17775.0,17836.6,17656.0,17734.35,17655.6
2022-09-07,17625.0,17728.95,17580.0,17700.45,17624.4
2022-09-08,17810.0,17884.15,17751.0,17873.45,17798.75
2022-09-09,17958.0,17997.1,17860.0,17917.45,17833.35
2022-09-12,17949.4,18070.0,17941.75,18016.2,17936.35
2022-09-13,18094.8,18169.6,18086.5,18155.3,18070.05
2022-09-14,17900.85,18157.6,17870.4,18073.45,18003.75
2022-09-15,18084.7,18150.0,17927.9,17948.7,17877.4
2022-09-16,17886.35,17886.35,17584.0,17623.3,17530.85
2022-09-19,17570.25,17743.2,17514.2,17683.1,17622.25
2022-09-20,17814.7,17987.45,17709.85,17874.05,17816.25
2022-09-21,17855.0,17894.25,17721.0,17786.1,17718.35
2022-09-22,17677.0,17800.0,17605.15,17707.75,17629.8
2022-09-23,17650.2,17691.75,17352.4,17394.2,17327.35
2022-09-26,17305.0,17305.0,17038.75,17082.15,17016.3
2022-09-27,17132.5,17225.0,16996.3,17071.9,17007.4
2022-09-28,16910.0,17074.0,16861.0,16886.95,16858.6
2022-09-29,16994.85,17058.9,16800.0,16833.3,16818.1
2022-09-30,16815.0,17209.6,16764.25,17103.2,17094.35
2022-10-03,17021.0,17105.0,16858.0,16895.65,16887.35
2022-10-04,17140.0,17309.0,17125.0,17293.0,17274.3
2022-10-06,17421.2,17444.0,17313.0,17325.45,17331.8
2022-10-07,17301.1,17353.95,17220.3,17328.85,17314.65
2022-10-10,17100.0,17278.85,17050.0,17227.45,17241.0
2022-10-11,17220.0,17239.0,16951.0,16978.2,16983.55
2022-10-12,17011.0,17133.9,16951.05,17114.8,17123.6
2022-10-13,17085.25,17086.8,16927.0,17010.85,17014.35
2022-10-14,17299.75,17367.0,17175.0,17195.5,17185.7
2022-10-17,17155.0,17324.0,17100.0,17300.3,17311.8
2022-10-18,17443.0,17538.65,17432.0,17502.0,17486.95
2022-10-19,17535.1,17599.35,17457.0,17494.65,17512.25
2022-10-20,17408.0,17560.0,17385.3,17540.7,17563.95
2022-10-21,17588.0,17665.5,17495.0,17564.45,17576.3
2022-10-25,17772.1,17790.0,17642.6,17654.95,17656.35
2022-10-27,17795.1,17818.55,17655.0,17721.7,17736.95
