Date,Open,High,Low,Close,Underlying Value
2022-10-28,17960.7,17996.0,17893.25,17944.15,17786.8
2022-10-31,18044.0,18168.0,18029.3,18158.6,18012.2
2022-11-01,18235.0,18339.7,18214.6,18323.6,18145.4
2022-11-03,18142.55,18277.1,18134.45,18242.05,18052.7
2022-11-04,18265.0,18350.55,18200.0,18318.35,18117.15
2022-11-07,18350.0,18430.0,18266.0,18401.95,18202.8
2022-11-09,18460.0,18475.55,18330.25,18356.45,18157.0
2022-11-10,18302.0,18302.0,18192.6,18245.1,18028.2
2022-11-11,18500.05,18589.9,18464.05,18576.65,18349.7
2022-11-14,18589.85,18610.05,18522.75,18535.9,18329.15
2022-11-15,18574.95,18653.0,18506.7,18623.9,18403.4
2022-11-16,18625.0,18654.2,18554.25,18615.0,18409.65
2022-11-17,18569.0,18637.85,18520.0,18547.25,18343.9
2022-11-18,18571.95,18579.5,18436.25,18525.85,18307.65
2022-11-21,18460.0,18460.0,18334.45,18367.55,18159.95
2022-11-22,18394.8,18475.0,18354.0,18461.1,18244.2
2022-11-23,18440.1,18540.0,18440.1,18490.8,18267.25
2022-11-24,18503.25,18752.3,18503.25,18716.3,18484.1
2022-11-25,18720.7,18770.0,18688.0,18751.9,18512.75
2022-11-28,18698.8,18843.75,18684.65,18797.65,18562.75
2022-11-29,18793.45,18893.3,18788.8,18833.7,18618.05
2022-11-30,18849.0,18999.25,18823.35,18967.15,18758.35
2022-12-01,19000.0,19092.05,18985.5,19040.65,18812.5
2022-12-02,19004.7,19023.5,18866.5,18919.85,18696.1
2022-12-05,18922.35,18970.45,18817.3,18918.85,18701.05
2022-12-06,18841.5,18894.0,18793.9,18877.85,18642.75
2022-12-07,18860.0,18879.4,18761.75,18780.9,18560.5
2022-12-08,18790.05,18844.0,18750.0,18826.55,18609.35
2022-12-09,18850.0,18878.95,18634.05,18698.9,18496.6
2022-12-12,18639.95,18747.0,18581.2,18717.25,18497.15
2022-12-13,18719.5,18827.8,18692.0,18813.75,18608.0
2022-12-14,18849.85,18906.9,18829.9,18855.2,18660.3
2022-12-15,18830.0,18832.0,18557.5,18581.9,18414.9
2022-12-16,18490.3,18600.0,18430.0,18443.4,18269.0
2022-12-19,18498.0,18617.15,18421.2,18601.0,18420.45
2022-12-20,18570.85,18576.5,18346.0,18528.8,18385.3
2022-12-21,18574.95,18610.0,18335.05,18378.75,18199.1
2022-12-22,18430.0,18455.65,18221.15,18273.85,18127.35
2022-12-23,18150.0,18219.7,17941.15,17973.3,17806.8
2022-12-26,17975.0,18213.2,17941.55,18134.45,18014.6
2022-12-27,18182.75,18266.6,18080.3,18251.6,18132.3
2022-12-28,18199.0,18290.0,18185.05,18238.65,18122.5
2022-12-29,18175.0,18305.0,18091.95,18292.25,18191.0
2022-12-30,18338.0,18374.0,18172.35,18206.85,18105.3
2023-01-02,18209.0,18294.4,18164.7,18275.85,18197.45
2023-01-03,18234.9,18333.9,18210.05,18317.3,18232.55
2023-01-04,18299.0,18303.3,18083.2,18103.05,18042.95
