Date,Open,High,Low,Close,Underlying Value
2021-08-05,1832.65,1832.65,1655.0,1665.65,16294.6
2021-08-06,1680.0,1690.0,1650.0,1650.0,16238.2
2021-08-12,1630.0,1630.0,1610.0,1610.0,16364.4
2021-08-13,1564.5,1564.95,1520.0,1520.0,16529.1
2021-08-16,1530.0,1535.9,1490.0,1490.0,16563.05
2021-08-17,1510.0,1510.0,1510.0,1510.0,16614.6
2021-08-18,1440.0,1470.0,1440.0,1470.0,16568.85
2021-08-20,1550.0,1550.0,1550.0,1550.0,16450.5
2021-08-24,1535.0,1535.0,1525.0,1525.0,16624.6
2021-08-25,1500.0,1500.0,1500.0,1500.0,16634.65
2021-08-26,1542.25,1542.3,1530.95,1535.35,16636.9
2021-08-27,1536.9,1536.95,1500.0,1500.0,16705.2
2021-08-30,1420.0,1449.0,1380.0,1400.0,16931.05
2021-08-31,1484.4,1490.0,1360.0,1389.55,17132.2
2021-09-01,1390.0,1436.5,1350.0,1412.0,17076.25
2021-09-02,1360.0,1375.0,1360.0,1375.0,17234.15
2021-09-03,1350.0,1350.0,1350.0,1350.0,17323.6
2021-09-06,1349.75,1349.8,1300.0,1300.0,17377.8
2021-09-07,1300.0,1300.0,1201.35,1230.05,17362.1
2021-09-08,1234.05,1330.9,1234.0,1330.9,17353.5
2021-09-09,1300.0,1300.0,1300.0,1300.0,17369.25
2021-09-13,1342.7,1360.0,1275.0,1275.0,17355.3
2021-09-14,1280.0,1280.0,1250.0,1280.0,17380.0
2021-09-15,1299.9,1299.9,1125.6,1250.0,17519.45
2021-09-16,1225.0,1230.0,1200.0,1216.7,17629.5
2021-09-17,1152.5,1250.0,1152.5,1240.0,17585.15
2021-09-20,1300.0,1339.0,1238.5,1339.0,17396.9
2021-09-21,1380.0,1380.0,1270.05,1270.05,17562.0
2021-09-22,1290.0,1290.0,1166.0,1166.0,17546.65
2021-09-23,1244.75,1250.0,1151.05,1188.0,17822.95
