Date,Open,High,Low,Close,Underlying Value
2021-09-13,1750.05,1770.0,1650.05,1770.0,17355.3
2021-09-15,1775.0,1775.0,1775.0,1775.0,17519.45
2021-09-16,1750.0,1750.0,1700.0,1700.0,17629.5
2021-09-17,1630.0,1800.0,1630.0,1770.0,17585.15
2021-09-20,1770.0,1770.0,1770.0,1770.0,17396.9
2021-09-21,1750.0,1750.0,1675.0,1678.05,17562.0
2021-09-22,1675.0,1680.0,1620.0,1646.0,17546.65
2021-09-23,1575.0,1584.0,1550.0,1575.0,17822.95
2021-09-24,1575.0,1575.0,1470.0,1510.0,17853.2
2021-09-28,1793.35,1793.35,1650.0,1700.0,17748.6
2021-09-29,1799.25,1799.25,1799.25,1799.25,17711.3
2021-09-30,1779.95,1799.95,1779.95,1794.95,17618.15
2021-10-01,1800.05,1854.95,1800.0,1854.2,17532.05
2021-10-04,1700.0,1735.55,1700.0,1722.1,17691.25
2021-10-05,1742.05,1742.05,1693.05,1696.05,17822.3
2021-10-06,1718.8,1800.0,1718.8,1800.0,17646.0
2021-10-07,1720.0,1720.0,1719.4,1719.4,17790.35
2021-10-08,1680.0,1680.0,1660.05,1660.05,17895.2
2021-10-11,1651.0,1651.9,1625.0,1650.0,17945.95
2021-10-12,1650.0,1730.0,1650.0,1678.0,17991.95
2021-10-13,1600.0,1630.0,1590.0,1590.0,18161.75
2021-10-14,1540.0,1560.0,1500.0,1500.0,18338.55
2021-10-18,1449.95,1449.95,1405.0,1430.0,18477.05
2021-10-19,1430.0,1499.15,1390.0,1477.1,18418.75
2021-10-20,1443.3,1560.0,1443.3,1560.0,18266.6
2021-10-21,1593.0,1650.0,1590.15,1650.0,18178.1
2021-10-28,1650.0,1800.0,1650.0,1797.2,17857.25
2021-10-29,1800.0,1800.1,1800.0,1800.05,17671.65
2021-11-03,1773.5,1855.85,1744.95,1855.85,17829.2
2021-11-08,1600.1,1612.1,1552.0,1552.25,18068.55
2021-11-09,1600.0,1650.0,1600.0,1628.45,18044.25
2021-11-10,1705.0,1705.0,1666.0,1670.0,18017.2
2021-11-11,1775.45,1800.0,1775.45,1786.75,17873.6
2021-11-12,1610.0,1610.0,1609.65,1609.65,18102.75
2021-11-15,1600.0,1609.65,1550.1,1600.0,18109.45
2021-11-16,1560.0,1600.0,1501.0,1585.0,17999.2
2021-11-17,1637.5,1645.35,1540.0,1630.0,17898.65
2021-11-18,1729.9,1729.95,1700.0,1700.0,17764.8
2021-11-22,1830.0,1957.15,1830.0,1921.65,17416.55
2021-11-23,1801.55,1900.0,1801.5,1900.0,17503.35
2021-11-24,1628.05,1890.0,1628.05,1821.2,17415.05
2021-11-25,1890.0,1890.0,1800.0,1850.0,17536.25
2021-11-26,1900.0,2100.1,1900.0,2085.75,17026.45
2021-11-29,2040.0,2080.0,2040.0,2080.0,17053.95
2021-11-30,1970.0,2100.0,1970.0,2100.0,16983.2
2021-12-01,1999.1,2001.0,1999.1,2000.0,17166.9
2021-12-02,1939.95,1939.95,1900.0,1900.0,17401.65
2021-12-03,1984.2,2100.0,1981.85,2022.05,17196.7
2021-12-06,2029.2,2210.0,2029.2,2209.0,16912.25
2021-12-07,1925.8,1925.8,1925.8,1925.8,17176.7
2021-12-08,2179.6,2179.6,2179.6,2179.6,17469.75
2021-12-09,1900.0,1900.0,1710.0,1842.0,17516.85
2021-12-10,1899.0,1899.0,1899.0,1899.0,17511.3
2021-12-16,1920.0,1920.0,1920.0,1920.0,17248.4
2021-12-17,2100.0,2100.0,2040.05,2073.35,16985.2
2021-12-20,2410.0,2550.0,2410.0,2474.95,16614.2
2021-12-21,2280.0,2280.0,2248.0,2250.0,16770.85
2021-12-22,2260.0,2260.0,2110.0,2110.0,16955.45
2021-12-23,2050.0,2050.0,2050.0,2050.0,17072.6
2021-12-24,2100.0,2100.05,2070.0,2090.0,17003.75
2021-12-27,2035.0,2040.0,1965.0,1970.0,17086.25
2021-12-28,1900.0,1900.0,1900.0,1900.0,17233.25
2021-12-29,1950.0,1950.0,1899.0,1900.0,17213.6
2021-12-30,1969.9,1969.9,1969.9,1969.9,17203.95
2022-01-03,1850.0,1850.0,1630.0,1640.0,17625.7
2022-01-04,1646.0,1646.0,1500.0,1500.0,17805.25
2022-01-05,1500.0,1525.0,1400.05,1410.0,17925.25
2022-01-06,1510.0,1800.0,1510.0,1755.1,17745.9
2022-01-07,1475.0,1555.0,1430.1,1555.0,17812.7
2022-01-10,1425.0,1450.0,1399.0,1415.1,18003.3
2022-01-11,1425.0,1425.0,1370.0,1387.35,18055.75
2022-01-12,1320.0,1397.95,1320.0,1330.0,18212.35
2022-01-13,1330.0,1330.0,1300.0,1304.0,18257.8
2022-01-14,1337.3,1337.9,1300.0,1300.0,18255.75
2022-01-17,1250.0,1300.0,1230.0,1234.95,18308.1
2022-01-18,1234.95,1361.45,1231.5,1344.85,18113.05
2022-01-19,1360.0,1468.8,1288.0,1437.95,17938.4
2022-01-20,1491.2,1606.3,1440.0,1537.9,17757.0
2022-01-21,1650.0,1735.0,1581.7,1662.65,17617.15
2022-01-24,1747.15,2000.0,1740.5,1939.3,17149.1
2022-01-25,2200.0,2200.0,1775.35,1775.35,17277.95
2022-01-27,2118.05,2120.6,1899.0,1935.0,17110.15
2022-01-28,1753.85,1945.0,1750.0,1920.4,17101.95
2022-01-31,1830.0,1830.0,1702.05,1760.0,17339.85
2022-02-01,1680.0,1720.0,1590.0,1602.55,17576.85
2022-02-02,1500.0,1525.0,1403.65,1470.0,17780.0
2022-02-03,1522.0,1540.1,1508.6,1540.1,17560.2
2022-02-04,1592.3,1625.0,1525.0,1595.0,17516.3
2022-02-07,1595.85,1863.85,1595.85,1809.2,17213.6
2022-02-08,1765.0,1921.9,1699.6,1742.2,17266.75
