Date,Open,High,Low,Close,Underlying Value
2021-08-30,500.0,500.0,500.0,500.0,16931.05
2021-08-31,575.0,575.0,574.0,574.0,17132.2
2021-09-06,740.05,740.05,740.05,740.05,17377.8
2021-09-08,760.0,760.0,690.0,726.7,17353.5
2021-09-13,702.0,702.0,700.0,701.0,17355.3
2021-09-30,1100.0,1110.0,1100.0,1110.0,17618.15
2021-10-19,1570.0,1570.0,1570.0,1570.0,18418.75
2021-10-20,1550.0,1550.0,1550.0,1550.0,18266.6
2021-10-25,700.0,700.0,700.0,700.0,18125.4
2021-10-27,1650.0,1650.0,1650.0,1650.0,18210.95
2021-10-28,1625.65,1625.65,1625.65,1625.65,17857.25
2021-11-01,1380.0,1380.0,1380.0,1380.0,17929.65
2021-11-02,1350.05,1350.05,1350.05,1350.05,17888.95
2021-11-08,1220.0,1220.05,1220.0,1220.0,18068.55
2021-11-09,1352.95,1352.95,1352.95,1352.95,18044.25
2021-11-10,1300.0,1400.0,1290.0,1400.0,18017.2
2021-11-11,1290.0,1290.0,1220.0,1220.0,17873.6
2021-11-12,1260.0,1447.95,1260.0,1447.95,18102.75
2021-11-15,1440.0,1440.0,1350.0,1370.0,18109.45
2021-11-16,1369.35,1369.35,1310.0,1310.0,17999.2
2021-11-17,1300.0,1300.0,1300.0,1300.0,17898.65
2021-11-18,1246.3,1246.3,1246.3,1246.3,17764.8
2021-11-22,1150.0,1150.0,1071.35,1090.6,17416.55
2021-11-23,1040.0,1075.0,1040.0,1073.0,17503.35
2021-11-24,1075.0,1080.0,1000.0,1000.0,17415.05
2021-11-25,1039.0,1039.0,920.0,1018.0,17536.25
2021-11-26,825.0,930.0,825.0,881.0,17026.45
2021-11-29,880.0,881.0,755.0,806.4,17053.95
2021-11-30,835.0,859.0,835.0,859.0,16983.2
2021-12-01,800.1,840.1,800.1,840.1,17166.9
2021-12-03,900.0,900.0,880.0,880.0,17196.7
2021-12-06,840.0,840.0,830.05,830.05,16912.25
2021-12-07,858.0,860.0,850.0,860.0,17176.7
2021-12-08,940.0,960.0,937.0,960.0,17469.75
2021-12-09,970.0,1000.0,967.95,974.5,17516.85
2021-12-10,999.0,999.0,998.0,998.5,17511.3
2021-12-13,935.55,960.0,935.55,960.0,17368.25
2021-12-14,910.0,910.0,910.0,910.0,17324.9
2021-12-15,899.95,925.0,899.95,905.0,17221.4
2021-12-16,900.0,900.0,900.0,900.0,17248.4
2021-12-17,850.0,850.0,828.0,834.0,16985.2
2021-12-20,770.0,770.0,745.0,745.0,16614.2
2021-12-21,760.0,760.0,730.0,730.0,16770.85
2021-12-22,750.0,782.0,750.0,782.0,16955.45
2021-12-23,830.0,850.0,830.0,850.0,17072.6
2021-12-24,849.9,850.0,845.0,845.0,17003.75
2021-12-27,790.0,810.1,77.25,810.1,17086.25
2021-12-28,874.0,900.0,860.0,870.0,17233.25
2021-12-29,880.0,890.0,880.0,890.0,17213.6
2021-12-30,879.0,880.0,836.1,875.0,17203.95
2021-12-31,880.0,945.0,880.0,919.95,17354.05
2022-01-03,950.0,1023.95,950.0,1020.0,17625.7
2022-01-04,1020.0,1059.0,1020.0,1059.0,17805.25
2022-01-05,1085.25,1150.0,1036.1,1110.0,17925.25
2022-01-06,1010.0,2200.0,980.0,1514.85,17745.9
2022-01-07,1065.45,1164.0,1063.0,1094.05,17812.7
2022-01-10,1110.5,1178.0,1110.5,1162.0,18003.3
2022-01-11,1189.1,1189.1,1078.0,1183.0,18055.75
2022-01-12,1220.0,1245.25,1200.5,1245.25,18212.35
2022-01-13,1260.0,1287.0,1220.0,1276.4,18257.8
2022-01-14,1225.0,1282.0,1225.0,1282.0,18255.75
2022-01-17,1260.0,1310.0,1260.0,1270.6,18308.1
2022-01-18,1270.6,1330.0,1190.0,1198.6,18113.05
2022-01-19,1134.0,1180.0,1090.6,1129.0,17938.4
2022-01-20,1075.0,1088.65,1010.0,1040.55,17757.0
2022-01-21,979.9,980.0,931.95,961.0,17617.15
2022-01-24,950.0,950.0,760.0,771.55,17149.1
2022-01-25,767.45,842.0,767.45,839.15,17277.95
2022-01-27,740.0,780.0,716.1,771.7,17110.15
2022-01-28,800.05,845.0,800.05,805.0,17101.95
2022-01-31,889.0,889.0,802.0,850.65,17339.85
2022-02-01,920.0,934.6,827.2,895.0,17576.85
2022-02-02,900.0,998.0,900.0,998.0,17780.0
2022-02-03,938.95,938.95,834.4,844.7,17560.2
2022-02-04,859.95,870.0,830.0,830.0,17516.3
2022-02-07,766.05,767.0,720.05,720.05,17213.6
2022-02-08,680.0,787.15,680.0,783.95,17266.75
2022-02-09,820.0,851.3,800.0,841.95,17463.8
2022-02-10,840.05,900.0,835.05,855.05,17605.85
2022-02-11,809.65,809.65,768.0,768.0,17374.75
2022-02-14,650.0,690.0,599.1,618.35,16842.8
2022-02-15,624.6,790.8,615.0,760.65,17352.45
2022-02-16,750.1,805.0,733.65,751.65,17322.2
2022-02-17,780.15,786.0,756.6,771.0,17304.6
2022-02-18,760.0,789.4,750.0,755.55,17276.3
2022-02-21,719.55,745.05,700.0,700.0,17206.65
2022-02-22,640.35,705.0,613.15,680.85,17092.2
2022-02-23,702.5,717.9,675.0,693.0,17063.25
2022-02-24,616.4,627.95,545.0,564.45,16247.95
2022-02-25,550.35,599.95,519.0,585.5,16658.4
2022-02-28,515.0,642.0,515.0,630.05,16793.9
2022-03-02,566.0,657.0,564.0,600.0,16605.95
2022-03-03,575.0,590.0,550.0,558.1,16498.05
2022-03-04,520.0,577.8,480.0,495.0,16245.35
2022-03-07,421.0,450.0,330.0,364.0,15863.15
2022-03-08,369.95,430.0,332.5,407.15,16013.45
2022-03-09,420.0,472.0,408.0,466.05,16345.35
2022-03-10,1347.1,1347.1,500.6,535.0,16594.9
2022-03-11,530.0,575.0,520.0,553.6,16630.45
2022-03-14,563.2,639.0,550.0,638.95,16871.3
2022-03-15,625.0,625.0,550.0,550.0,16663.0
2022-03-16,567.95,650.0,567.95,650.0,16975.35
2022-03-17,695.25,759.95,664.65,744.45,17287.05
2022-03-21,750.2,759.0,710.2,743.8,17117.6
2022-03-22,760.0,820.0,720.0,811.75,17315.5
2022-03-23,836.65,849.0,799.55,809.0,17245.65
2022-03-24,750.0,844.9,750.0,808.9,17222.75
2022-03-25,798.8,799.05,750.0,775.3,17153.0
2022-03-28,749.0,785.15,720.0,772.8,17222.0
2022-03-29,799.35,810.8,774.6,786.7,17325.3
2022-03-30,815.0,857.7,802.9,845.0,17498.25
2022-03-31,848.9,850.0,804.0,825.0,17464.75
2022-04-01,810.65,850.0,794.8,844.35,17670.45
2022-04-04,882.3,1022.0,882.3,999.85,18053.4
2022-04-05,1000.0,1048.0,930.65,982.25,17957.4
2022-04-06,930.0,954.0,900.0,921.45,17807.65
2022-04-07,886.65,911.95,840.9,849.85,17639.55
2022-04-08,865.75,893.0,802.0,843.95,17784.35
2022-04-11,844.0,844.0,800.0,807.75,17674.95
2022-04-12,772.1,772.1,710.75,756.95,17530.3
2022-04-13,755.0,788.95,725.05,732.45,17475.65
2022-04-18,728.65,728.65,572.5,583.95,17173.65
2022-04-19,580.0,600.0,500.0,530.25,16958.65
2022-04-20,555.0,579.8,520.0,538.55,17136.55
2022-04-21,560.0,603.95,542.0,591.35,17392.6
2022-04-22,550.0,573.75,516.0,522.25,17171.95
2022-04-25,460.0,502.55,449.95,467.45,16953.95
2022-04-26,490.6,511.2,480.3,506.4,17200.8
2022-04-27,450.45,488.0,450.45,469.45,17038.4
2022-04-28,475.05,530.05,470.0,503.1,17245.05
2022-04-29,522.0,532.0,454.35,466.65,17102.55
2022-05-02,435.0,454.2,428.65,447.5,17069.1
2022-05-04,455.2,458.0,370.0,384.05,16677.6
2022-05-05,393.45,412.95,340.0,346.8,16682.65
2022-05-06,311.55,330.35,290.0,310.8,16411.25
2022-05-09,279.7,297.95,267.85,276.6,16301.85
2022-05-10,280.0,292.0,264.0,270.25,16240.05
2022-05-11,278.25,278.25,239.95,251.0,16167.1
2022-05-12,233.35,236.7,210.0,218.65,15808.0
2022-05-13,227.45,241.55,193.05,201.15,15782.15
2022-05-16,201.5,217.45,197.0,210.45,15842.3
2022-05-17,210.6,265.0,204.35,261.9,16259.3
2022-05-18,266.8,281.9,247.95,249.5,16240.3
2022-05-19,209.95,224.0,182.35,187.6,15809.4
2022-05-20,199.0,249.55,199.0,242.2,16266.15
2022-05-23,250.0,271.55,224.85,243.95,16214.7
2022-05-24,243.75,248.85,228.1,232.55,16125.15
2022-05-25,242.6,242.6,216.45,222.05,16025.8
2022-05-26,222.05,238.0,210.5,229.15,16170.15
2022-05-27,243.5,249.0,230.75,237.6,16352.45
2022-05-30,260.0,293.05,260.0,283.6,16661.4
2022-05-31,278.35,296.2,266.65,274.7,16584.55
2022-06-01,280.0,284.0,255.7,262.6,16522.75
2022-06-02,255.05,284.0,255.05,276.8,16628.0
2022-06-03,302.5,311.6,267.7,269.45,16584.3
2022-06-06,235.0,270.55,235.0,254.05,16569.55
2022-06-07,240.4,252.6,236.0,244.7,16416.35
2022-06-08,232.6,253.0,225.0,228.25,16356.25
2022-06-09,213.5,241.6,213.45,238.75,16478.1
2022-06-10,220.0,220.0,202.25,204.6,16201.8
2022-06-13,177.75,181.25,161.5,168.95,15774.4
2022-06-14,165.15,177.9,155.0,161.7,15732.1
2022-06-15,160.0,170.0,153.15,161.05,15692.15
2022-06-16,165.35,166.05,140.0,143.5,15360.6
2022-06-17,138.55,144.95,127.2,130.3,15293.5
2022-06-20,120.0,130.8,111.95,117.8,15350.15
2022-06-21,120.0,143.95,120.0,137.7,15638.8
2022-06-22,130.1,133.1,120.6,125.65,15413.3
2022-06-23,126.8,135.0,115.0,122.5,15556.65
2022-06-24,138.05,138.9,127.5,135.6,15699.25
2022-06-27,143.65,153.8,140.5,141.15,15832.05
2022-06-28,138.05,147.85,133.5,144.5,15850.2
2022-06-29,125.0,142.05,125.0,141.55,15799.1
2022-06-30,140.1,150.95,130.0,134.55,15780.25
2022-07-01,125.0,139.0,117.0,127.5,15752.05
2022-07-04,132.05,132.05,120.0,129.35,15835.35
2022-07-05,135.05,145.0,124.0,125.4,15810.85
2022-07-06,128.5,150.0,116.85,143.45,15989.8
2022-07-07,154.05,154.05,140.05,149.85,16132.9
2022-07-08,155.0,161.45,142.15,150.4,16220.6
2022-07-11,132.05,150.0,132.05,139.6,16216.0
2022-07-12,132.05,137.65,121.95,123.1,16058.3
2022-07-13,122.05,124.65,109.95,111.15,15966.65
2022-07-14,111.0,112.05,98.8,101.5,15938.65
2022-07-15,104.15,105.75,99.1,103.7,16049.2
2022-07-18,102.05,131.1,101.0,122.9,16278.5
2022-07-19,122.9,125.5,115.0,124.05,16340.55
2022-07-20,145.0,154.0,131.0,134.65,16520.85
2022-07-21,134.0,142.05,130.55,140.35,16605.25
2022-07-22,142.0,153.95,135.05,147.95,16719.45
2022-07-25,147.05,153.0,132.05,137.0,16631.0
2022-07-26,135.05,135.05,125.0,126.8,16483.85
2022-07-27,125.05,142.2,123.55,140.4,16641.8
2022-07-28,146.5,181.0,144.0,176.7,16929.6
2022-07-29,201.25,245.0,186.0,237.05,17158.25
2022-08-01,250.05,307.0,233.5,302.95,17340.05
2022-08-02,286.6,338.65,273.0,325.05,17345.45
2022-08-03,327.95,340.95,298.0,328.75,17388.15
2022-08-04,340.0,360.9,274.2,325.95,17382.0
2022-08-05,335.95,357.4,325.15,333.45,17397.5
2022-08-08,339.5,386.0,329.4,381.6,17525.1
2022-08-10,377.15,405.35,357.65,399.1,17534.75
2022-08-11,446.05,456.2,419.5,428.25,17659.0
2022-08-12,415.5,434.95,392.5,421.65,17698.15
2022-08-16,430.0,500.0,430.0,462.0,17825.25
2022-08-17,464.15,523.2,464.15,518.3,17944.25
2022-08-18,500.0,537.1,486.1,529.1,17956.5
2022-08-19,529.1,529.1,445.0,463.5,17758.45
