Date,Open,High,Low,Close,Underlying Value
2022-08-24,1051.55,1125.0,1019.55,1042.6,17604.95
2022-08-25,989.05,1142.05,900.0,1096.95,17522.45
2022-08-26,1001.65,1070.1,963.3,1041.0,17558.9
2022-08-29,1327.7,1330.0,1177.55,1231.75,17312.9
2022-08-30,1139.0,1139.0,925.15,937.7,17759.3
2022-09-01,1099.95,1160.05,1000.0,1086.75,17542.8
2022-09-02,1054.65,1134.1,1050.0,1099.1,17539.45
2022-09-05,1070.75,1075.0,995.05,1002.95,17665.8
2022-09-06,962.9,1069.0,962.9,1026.9,17655.6
2022-09-07,1100.0,1100.0,1010.0,1028.85,17624.4
2022-09-08,956.15,990.0,900.0,915.05,17798.75
2022-09-09,900.0,910.0,823.6,867.75,17833.35
2022-09-12,849.25,849.25,786.75,820.0,17936.35
2022-09-13,760.2,778.3,712.45,720.85,18070.05
2022-09-14,800.2,900.0,650.0,752.25,18003.75
2022-09-15,717.2,860.05,716.0,848.3,17877.4
2022-09-16,907.15,1093.5,891.0,1052.85,17530.85
2022-09-19,1055.0,1140.0,952.5,1024.2,17622.25
2022-09-20,931.95,931.95,830.05,884.1,17816.25
2022-09-21,907.0,997.5,877.1,944.85,17718.35
2022-09-22,1001.75,1072.0,900.0,978.35,17629.8
2022-09-23,1034.4,1244.9,1034.4,1213.15,17327.35
2022-09-26,1359.9,1474.75,1306.0,1422.9,17016.3
2022-09-27,1355.9,1515.0,1323.2,1443.3,17007.4
2022-09-28,1535.85,1597.35,1439.9,1571.9,16858.6
2022-09-29,1450.0,1649.1,1419.65,1598.85,16818.1
2022-09-30,1674.3,1674.35,1327.35,1401.05,17094.35
2022-10-03,1440.85,1596.3,1410.0,1571.4,16887.35
2022-10-04,1388.6,1395.95,1245.0,1254.05,17274.3
2022-10-06,1185.65,1229.0,1112.55,1220.9,17331.8
2022-10-07,1269.75,1300.0,1200.0,1213.5,17314.65
2022-10-10,1392.0,1425.2,1261.0,1310.7,17241.0
2022-10-11,1320.05,1505.7,1320.05,1485.75,16983.55
2022-10-12,1473.05,1512.0,1363.9,1375.0,17123.6
2022-10-13,1425.4,1527.35,1415.7,1459.75,17014.35
2022-10-14,1200.25,1302.65,1162.5,1295.95,17185.7
2022-10-17,1300.0,1356.55,1184.6,1197.95,17311.8
2022-10-18,1084.35,1084.35,1012.0,1033.35,17486.95
2022-10-19,993.0,1060.0,961.35,1044.85,17512.25
2022-10-20,1095.75,1110.7,983.5,997.75,17563.95
2022-10-21,964.8,1025.9,908.3,970.35,17576.3
2022-10-25,831.85,905.0,817.35,897.8,17656.35
2022-10-27,800.0,871.0,791.0,813.7,17736.95
2022-10-28,794.9,811.0,746.15,770.8,17786.8
2022-10-31,670.0,700.0,607.35,611.2,18012.2
2022-11-01,545.95,573.3,513.0,523.6,18145.4
2022-11-03,450.0,620.7,450.0,567.45,18052.7
2022-11-04,504.0,588.95,502.75,517.7,18117.15
2022-11-07,501.0,554.4,450.0,462.95,18202.8
2022-11-09,420.15,506.0,420.15,481.65,18157.0
2022-11-10,517.05,584.05,517.05,541.1,18028.2
2022-11-11,401.6,409.3,328.0,339.0,18349.7
2022-11-14,345.7,359.05,320.8,351.3,18329.15
2022-11-15,331.9,366.15,291.0,306.5,18403.4
2022-11-16,291.05,349.0,291.05,318.15,18409.65
2022-11-17,348.35,357.95,302.0,340.9,18343.9
2022-11-18,325.0,396.25,320.05,339.65,18307.65
2022-11-21,380.05,434.75,372.05,412.35,18159.95
2022-11-22,398.55,419.55,325.0,341.15,18244.2
2022-11-23,308.85,340.0,295.0,325.85,18267.25
2022-11-24,310.0,315.55,206.65,215.35,18484.1
2022-11-25,206.25,223.6,186.0,195.15,18512.75
2022-11-28,210.0,222.3,163.5,175.7,18562.75
2022-11-29,177.0,181.8,142.5,156.5,18618.05
2022-11-30,161.6,161.6,113.9,121.9,18758.35
2022-12-01,100.0,114.85,89.7,93.1,18812.5
2022-12-02,102.25,137.3,98.55,119.6,18696.1
2022-12-05,121.0,151.15,106.75,118.2,18701.05
2022-12-06,137.0,159.85,120.6,127.05,18642.75
2022-12-07,131.85,163.05,123.0,154.5,18560.5
2022-12-08,153.45,160.2,115.0,119.65,18609.35
2022-12-09,106.95,199.0,95.55,162.05,18496.6
2022-12-12,166.85,216.0,133.25,141.0,18497.15
2022-12-13,121.15,153.6,93.0,98.95,18608.0
2022-12-14,84.0,89.85,64.45,83.65,18660.3
2022-12-15,91.0,199.85,80.3,184.65,18414.9
2022-12-16,199.95,277.35,168.1,265.2,18269.0
2022-12-19,242.5,273.0,135.25,143.05,18420.45
2022-12-20,174.9,325.0,162.0,173.65,18385.3
2022-12-21,150.05,334.75,119.4,286.15,18199.1
2022-12-22,233.7,413.5,219.1,352.15,18127.35
2022-12-23,448.75,678.4,401.4,640.95,17806.8
2022-12-26,619.0,667.35,401.05,466.85,18014.6
2022-12-27,440.0,534.55,354.35,367.7,18132.3
2022-12-28,400.85,429.3,320.25,374.95,18122.5
2022-12-29,440.3,514.05,302.85,317.2,18191.0
