Date,Open,High,Low,Close,Underlying Value
2022-09-30,16881.65,17307.85,16851.0,17212.3,17094.35
2022-10-03,17132.0,17212.6,16971.0,17002.4,16887.35
2022-10-04,17200.0,17403.95,17022.35,17393.45,17274.3
2022-10-06,17488.0,17539.95,17417.95,17430.2,17331.8
2022-10-07,17413.9,17451.1,17326.95,17432.25,17314.65
2022-10-10,17301.0,17377.7,17160.2,17328.25,17241.0
2022-10-11,17320.0,17336.2,17058.0,17087.75,16983.55
2022-10-12,17096.0,17232.0,17060.0,17217.4,17123.6
2022-10-13,17167.0,17183.85,17035.2,17110.6,17014.35
2022-10-14,17305.15,17455.3,17275.0,17293.75,17185.7
2022-10-17,17240.1,17410.0,17202.7,17394.25,17311.8
2022-10-18,17504.0,17620.0,17475.5,17588.3,17486.95
2022-10-19,17639.65,17680.85,17552.0,17587.65,17512.25
2022-10-20,17521.0,17651.95,17466.05,17637.05,17563.95
2022-10-21,17676.35,17750.0,17593.55,17656.05,17576.3
2022-10-25,17858.0,17869.75,17735.05,17748.45,17656.35
2022-10-27,17844.9,17915.9,17769.0,17848.0,17736.95
2022-10-28,17850.0,17941.0,17836.15,17893.1,17786.8
2022-10-31,18000.0,18120.45,18000.0,18109.95,18012.2
2022-11-01,18186.05,18287.8,18156.25,18274.45,18145.4
2022-11-03,18100.0,18219.95,18062.45,18186.2,18052.7
2022-11-04,18185.0,18297.0,18142.5,18270.05,18117.15
2022-11-07,18360.0,18378.0,18204.45,18347.45,18202.8
2022-11-09,18410.8,18451.6,18270.4,18299.95,18157.0
2022-11-10,18201.35,18245.4,18125.0,18182.35,18028.2
2022-11-11,18420.0,18600.0,18405.0,18514.45,18349.7
2022-11-14,18531.05,18561.4,18454.55,18468.55,18329.15
2022-11-15,18500.0,18580.0,18437.3,18554.3,18403.4
2022-11-16,18545.0,18578.0,18482.0,18539.55,18409.65
2022-11-17,18498.65,18559.7,18441.2,18470.65,18343.9
2022-11-18,18476.05,18510.0,18350.15,18442.9,18307.65
2022-11-21,18385.1,18385.1,18251.0,18284.05,18159.95
2022-11-22,18315.0,18388.85,18265.0,18373.85,18244.2
2022-11-23,18401.05,18451.0,18378.35,18396.85,18267.25
2022-11-24,18431.5,18659.5,18413.0,18626.15,18484.1
2022-11-25,18631.2,18668.2,18581.15,18646.1,18512.75
2022-11-28,18585.0,18742.3,18566.15,18694.1,18562.75
2022-11-29,18692.0,18797.65,18670.15,18733.6,18618.05
2022-11-30,18736.0,18905.05,18721.2,18874.5,18758.35
2022-12-01,18957.7,18998.85,18890.0,18948.3,18812.5
2022-12-02,18948.95,18948.95,18760.05,18812.55,18696.1
2022-12-05,18798.9,18856.4,18710.45,18817.75,18701.05
2022-12-06,18731.3,18790.0,18682.4,18771.35,18642.75
2022-12-07,18680.15,18774.65,18650.4,18670.25,18560.5
2022-12-08,18675.0,18740.9,18637.3,18720.15,18609.35
2022-12-09,18760.0,18776.95,18515.0,18583.65,18496.6
2022-12-12,18520.0,18638.65,18456.15,18605.2,18497.15
2022-12-13,18630.0,18717.95,18575.6,18703.85,18608.0
2022-12-14,18775.55,18807.55,18720.05,18748.9,18660.3
2022-12-15,18705.6,18742.4,18437.55,18467.0,18414.9
2022-12-16,18367.0,18488.85,18313.2,18328.65,18269.0
2022-12-19,18340.0,18519.0,18308.6,18499.3,18420.45
2022-12-20,18420.0,18449.0,18231.9,18423.95,18385.3
2022-12-21,18470.1,18514.9,18223.0,18275.9,18199.1
2022-12-22,18327.0,18356.9,18112.0,18170.35,18127.35
2022-12-23,18055.05,18115.0,17831.2,17863.9,17806.8
2022-12-26,17890.05,18106.0,17835.55,18027.3,18014.6
2022-12-27,18082.2,18152.05,17969.0,18138.0,18132.3
2022-12-28,18097.75,18178.4,18073.85,18122.35,18122.5
2022-12-29,18122.0,18198.0,17985.0,18182.05,18191.0
