Date,Open,High,Low,Close,Underlying Value
2022-08-26,39740.8,39825.3,39374.2,39543.95,17558.9
2022-08-29,38743.55,38885.3,38455.05,38763.5,17312.9
2022-08-30,38900.0,40085.05,38871.35,40011.3,17759.3
2022-09-01,39329.15,40130.0,39329.1,39791.25,17542.8
2022-09-02,39863.05,40021.25,39642.5,39843.35,17539.45
2022-09-05,39951.5,40305.95,39849.85,40233.55,17665.8
2022-09-06,40324.95,40488.8,39982.4,40139.4,17655.6
2022-09-07,39989.0,40017.0,39699.0,39915.4,17624.4
2022-09-08,40198.95,40688.8,40130.05,40638.8,17798.75
2022-09-09,40919.95,41050.0,40699.0,40821.1,17833.35
2022-09-12,40951.0,41075.0,40772.15,40995.25,17936.35
2022-09-13,41130.0,41286.9,41099.0,41249.7,18070.05
2022-09-14,40825.3,41980.4,40622.2,41729.75,18003.75
2022-09-15,41900.0,42148.65,41506.25,41638.15,17877.4
2022-09-16,41410.0,41512.75,40893.0,41148.35,17530.85
2022-09-19,41075.15,41555.5,40915.0,41208.95,17622.25
2022-09-20,41430.0,42010.0,41430.0,41797.95,17816.25
2022-09-21,41707.1,41850.0,41261.8,41563.7,17718.35
2022-09-22,41381.5,41517.35,40762.0,41022.6,17629.8
2022-09-23,40855.0,40878.65,39827.45,39983.2,17327.35
2022-09-26,39405.95,39669.35,38890.0,39015.05,17016.3
2022-09-27,39211.55,39400.0,38621.0,38785.25,17007.4
2022-09-28,38501.0,38725.0,38000.0,38124.35,16858.6
2022-09-29,38412.05,38608.5,37883.55,38033.65,16818.1
2022-09-30,38014.15,39140.0,37741.8,38976.35,17094.35
2022-10-03,38804.6,38965.1,38258.1,38323.95,16887.35
2022-10-04,38655.15,39498.95,38655.15,39419.85,17274.3
2022-10-06,39662.1,39892.0,39499.0,39526.6,17331.8
2022-10-07,39222.35,39514.95,39050.25,39438.95,17314.65
2022-10-10,39049.65,39585.0,38772.05,39359.05,17241.0
2022-10-11,39300.15,39411.05,38892.1,38964.65,16983.55
2022-10-12,38964.6,39401.0,38875.9,39354.3,17123.6
2022-10-13,39276.4,39310.95,38681.05,38885.05,17014.35
2022-10-14,39564.15,39797.9,39470.0,39540.55,17185.7
2022-10-17,39501.0,40200.0,39379.0,40125.25,17311.8
2022-10-18,40415.0,40637.05,40350.0,40531.15,17486.95
2022-10-19,40700.0,40809.75,40401.25,40554.95,17512.25
2022-10-20,40361.7,40425.0,40080.0,40378.7,17563.95
2022-10-21,40591.4,41175.55,40442.8,40936.5,17576.3
2022-10-25,41531.0,41615.3,41210.25,41281.65,17656.35
2022-10-27,41599.75,41659.95,41370.0,41483.15,17736.95
2022-10-28,41450.0,41636.85,41015.0,41149.45,17786.8
2022-10-31,41399.0,41522.1,41270.0,41466.8,18012.2
2022-11-01,41650.0,41825.1,41330.55,41477.3,18145.4
2022-11-03,41000.1,41600.0,40990.0,41458.65,18052.7
2022-11-04,41505.0,41646.8,41203.9,41419.0,18117.15
2022-11-07,41869.0,41900.0,41489.65,41845.25,18202.8
2022-11-09,42010.15,42098.6,41841.1,41926.4,18157.0
2022-11-10,41550.0,41794.95,41469.0,41731.05,18028.2
2022-11-11,42350.0,42438.7,42053.4,42293.3,18349.7
2022-11-14,42325.1,42371.0,42100.0,42202.65,18329.15
2022-11-15,42305.05,42561.05,42226.0,42483.7,18403.4
2022-11-16,42465.05,42666.0,42421.0,42579.9,18409.65
2022-11-17,42472.25,42660.0,42410.2,42531.55,18343.9
2022-11-18,42598.0,42614.1,42293.95,42505.2,18307.65
2022-11-21,42349.8,42419.95,42255.0,42366.0,18159.95
2022-11-22,42449.0,42516.55,42380.0,42478.75,18244.2
2022-11-23,42555.55,42866.0,42552.4,42746.65,18267.25
2022-11-24,42850.0,43090.0,42750.0,43045.6,18484.1
