Date,Open,High,Low,Close,Underlying Value
2022-09-30,38199.95,39268.45,37883.05,39102.0,17094.35
2022-10-03,38900.0,39096.7,38388.4,38458.9,16887.35
2022-10-04,39087.95,39636.0,39087.95,39562.95,17274.3
2022-10-06,39937.6,40044.0,39650.0,39684.4,17331.8
2022-10-07,39555.0,39660.0,39206.6,39595.8,17314.65
2022-10-10,39131.55,39722.75,38925.05,39513.25,17241.0
2022-10-11,39421.0,39560.0,39048.0,39118.75,16983.55
2022-10-12,39118.8,39550.0,39035.15,39502.8,17123.6
2022-10-13,39389.45,39450.0,38830.0,39042.6,17014.35
2022-10-14,39650.0,39945.4,39621.0,39670.25,17185.7
2022-10-17,39670.25,40310.0,39525.0,40255.5,17311.8
2022-10-18,40639.95,40761.95,40499.0,40669.1,17486.95
2022-10-19,40829.95,40950.0,40550.0,40698.15,17512.25
2022-10-20,40500.0,40588.4,40236.55,40540.8,17563.95
2022-10-21,40767.2,41329.0,40726.25,41086.5,17576.3
2022-10-25,41700.0,41749.95,41367.65,41438.55,17656.35
2022-10-27,41720.0,41799.5,41530.0,41653.7,17736.95
2022-10-28,41601.7,41794.95,41200.2,41330.1,17786.8
2022-10-31,41452.0,41683.05,41440.0,41634.15,18012.2
2022-11-01,41762.25,41992.05,41519.65,41648.0,18145.4
2022-11-03,41199.95,41760.0,41178.45,41634.1,18052.7
2022-11-04,41689.75,41800.0,41400.9,41601.15,18117.15
2022-11-07,41784.0,42084.9,41678.9,42028.25,18202.8
2022-11-09,42184.05,42288.95,42032.05,42125.35,18157.0
2022-11-10,41875.45,41995.6,41700.0,41926.15,18028.2
2022-11-11,42500.0,42629.0,42251.05,42492.6,18349.7
2022-11-14,42499.1,42560.0,42270.65,42408.9,18329.15
2022-11-15,42490.3,42761.95,42430.3,42688.55,18403.4
2022-11-16,42686.9,42850.0,42614.55,42776.35,18409.65
2022-11-17,42685.9,42862.05,42673.75,42732.55,18343.9
2022-11-18,42769.65,42827.95,42513.25,42718.15,18307.65
2022-11-21,42605.35,42624.45,42477.0,42576.65,18159.95
2022-11-22,42661.8,42740.35,42591.3,42703.55,18244.2
2022-11-23,42755.7,43090.4,42755.7,42973.1,18267.25
2022-11-24,42999.95,43355.0,42979.95,43284.25,18484.1
2022-11-25,43339.95,43566.1,43140.0,43291.85,18512.75
2022-11-28,43050.05,43400.0,43050.05,43275.15,18562.75
2022-11-29,43205.0,43492.45,43205.0,43293.75,18618.05
2022-11-30,43344.4,43525.0,43152.75,43452.1,18758.35
2022-12-01,43680.4,43699.0,43323.0,43475.15,18812.5
2022-12-02,43245.0,43387.75,43161.95,43336.0,18696.1
2022-12-05,43412.35,43574.75,43211.05,43538.9,18701.05
2022-12-06,43380.0,43561.95,43320.0,43457.8,18642.75
2022-12-07,43341.6,43541.0,43177.2,43331.6,18560.5
2022-12-08,43225.05,43797.0,43225.05,43752.5,18609.35
2022-12-09,43855.55,43986.65,43551.0,43773.1,18496.6
2022-12-12,43625.0,43935.9,43561.0,43876.1,18497.15
2022-12-13,43927.0,44092.0,43900.3,44071.0,18608.0
2022-12-14,44199.9,44248.55,44125.25,44166.2,18660.3
2022-12-15,44050.0,44197.0,43482.35,43576.45,18414.9
2022-12-16,43400.0,43654.7,43185.0,43286.8,18269.0
2022-12-19,43375.25,43567.25,43235.6,43534.8,18420.45
2022-12-20,43390.0,43488.0,43045.8,43439.5,18385.3
2022-12-21,43529.95,43687.95,42445.95,42765.35,18199.1
2022-12-22,42929.95,43084.0,42330.0,42471.2,18127.35
2022-12-23,42100.0,42330.0,41657.45,41735.45,17806.8
2022-12-26,41800.05,42845.0,41640.15,42653.9,18014.6
2022-12-27,42805.3,42926.55,42373.05,42852.8,18132.3
2022-12-28,42750.0,43034.4,42716.15,42835.85,18122.5
2022-12-29,42709.95,43264.95,42486.4,43202.15,18191.0
